routing type,vehicles,avg speed,avg time to finish trip,proportion of finished trips,optimaldiffavg,optimaldiff10%avg,dijdiffavg,dijdiff10%avg,algo processing time (ms),"(note only 80% of vehicles are tracked, the other 20% are used to initially populate the network)"
3,2000,7.502305108,236.8678385,0.96, Infinity, Infinity, Infinity, Infinity,50.654922,0.6
3,2500,5.922836567,266.8301136,0.88, Infinity, Infinity, Infinity, Infinity,62.967866,0.6
3,3000,5.490214983,257.1360163,0.817916667, Infinity, Infinity, Infinity, Infinity,127.558629,0.6
3,3500,4.853894736,285.3396138,0.758214286, Infinity, Infinity, Infinity, Infinity,230.382314,0.6
3,4000,4.300995961,300.7984601,0.691946098, Infinity, Infinity, Infinity, Infinity,401.444802,0.6
3,4500,4.053727435,306.1346816,0.657611771, Infinity, Infinity, Infinity, Infinity,695.644756,0.6
3,5000,3.728778208,316.3189841,0.596405648, Infinity, Infinity, Infinity, Infinity,991.398507,0.6
3,1000,12.93950642,141.77125,1, Infinity, Infinity, Infinity, Infinity,26.597125,0.7
3,1500,8.150350495,223.1756757,0.986666667, Infinity, Infinity, Infinity, Infinity,39.141492,0.7
3,2000,6.665410022,243.9261745,0.93125, Infinity, Infinity, Infinity, Infinity,53.302838,0.7
3,2500,5.566353245,261.5124493,0.8635, Infinity, Infinity, Infinity, Infinity,75.981382,0.7
3,3000,4.972735932,275.6149817,0.795416667, Infinity, Infinity, Infinity, Infinity,161.941593,0.7
3,3500,4.445632369,295.39256,0.732783357, Infinity, Infinity, Infinity, Infinity,292.808727,0.7
3,4000,3.923143058,302.1695568,0.65654649, Infinity, Infinity, Infinity, Infinity,520.172885,0.7
3,4500,3.810564539,310.3531764,0.637677054, Infinity, Infinity, Infinity, Infinity,720.051553,0.7
3,5000,3.650597702,312.0203199,0.593229033, Infinity, Infinity, Infinity, Infinity,986.995071,0.7
3,1000,12.93950642,141.77125,1, Infinity, Infinity, Infinity, Infinity,26.428606,0.8
3,1500,8.286240074,219.5316456,0.9875, Infinity, Infinity, Infinity, Infinity,39.607642,0.8
3,2000,6.522840064,249.1572959,0.93375, Infinity, Infinity, Infinity, Infinity,54.169941,0.8
3,2500,5.39172203,265.4141355,0.856, Infinity, Infinity, Infinity, Infinity,74.769977,0.8
3,3000,4.753721512,272.6247346,0.785, Infinity, Infinity, Infinity, Infinity,135.973986,0.8
3,3500,4.304568908,291.8145563,0.716428571, Infinity, Infinity, Infinity, Infinity,288.05325,0.8
3,4000,3.76230231,297.7181241,0.644521411, Infinity, Infinity, Infinity, Infinity,449.965897,0.8
3,4500,3.646425866,314.3528873,0.617256011, Infinity, Infinity, Infinity, Infinity,698.802431,0.8
3,5000,3.263589079,319.5891648,0.568240123, Infinity, Infinity, Infinity, Infinity,1038.066458,0.8
3,1000,12.93950642,141.77125,1, Infinity, Infinity, Infinity, Infinity,26.49879,0.9
3,1500,8.334550274,217.6570946,0.986666667, Infinity, Infinity, Infinity, Infinity,40.335344,0.9
3,2000,6.367446417,249.0519218,0.926875, Infinity, Infinity, Infinity, Infinity,52.492381,0.9
3,2500,5.000474525,263.6999395,0.8265, Infinity, Infinity, Infinity, Infinity,77.651976,0.9
3,3000,4.592255261,270.2344421,0.776666667, Infinity, Infinity, Infinity, Infinity,138.457555,0.9
3,3500,4.194227038,291.1056056,0.713571429, Infinity, Infinity, Infinity, Infinity,293.382189,0.9
3,4000,3.792962316,296.7698684,0.645984252, Infinity, Infinity, Infinity, Infinity,486.04895,0.9
3,4500,3.546031972,307.6108767,0.60084507, Infinity, Infinity, Infinity, Infinity,764.364073,0.9
3,5000,3.161053671,317.9032847,0.562339661, Infinity, Infinity, Infinity, Infinity,1034.010433,0.9
3,1000,12.93950642,141.77125,1, Infinity, Infinity, Infinity, Infinity,26.114085,1
3,1500,8.325719898,217.6055743,0.986666667, Infinity, Infinity, Infinity, Infinity,40.373101,1
3,2000,6.309409776,247.3649289,0.923125, Infinity, Infinity, Infinity, Infinity,52.181147,1
3,2500,4.765406736,258.6531115,0.8115, Infinity, Infinity, Infinity, Infinity,81.705302,1
3,3000,4.397431706,265.2474171,0.76625, Infinity, Infinity, Infinity, Infinity,139.803382,1
3,3500,3.966355373,290.7870511,0.706071429, Infinity, Infinity, Infinity, Infinity,299.122958,1
3,4000,3.685550188,293.5872781,0.634146341, Infinity, Infinity, Infinity, Infinity,506.383347,1
3,4500,3.438702661,313.0959666,0.610529295, Infinity, Infinity, Infinity, Infinity,823.128143,1
3,5000,2.994095089,325.4788274,0.552726337, Infinity, Infinity, Infinity, Infinity,1139.923882,1
3,1000,13.94832571,157.38,1,28.25917671,151.7924176,25.95807468,146.2673716,33.482795,0
3,1500,13.91534919,158.8683333,1,32.69077565,197.2745738,29.69686841,187.1593549,13.496196,0
3,2000,12.52497271,173.501875,1,40.28321259,236.353515,32.66236002,206.6231326,16.94436,0
3,2500,10.18887227,207.467102,0.9955,74.22588576,446.28202,37.06779866,229.9430841,19.289678,0
3,3000,8.148927162,225.3365511,0.949583333,97.60672542,592.7969586,40.85211,271.9455982,48.986672,0
3,3500,7.089968512,236.9664694,0.905357143,119.4388456,708.145611,46.00569885,302.8878029,124.178419,0
3,4000,6.249110636,240.4326575,0.863934939,134.5044474,798.7634594,49.39480422,332.9135178,222.208675,0
3,4500,5.144183513,268.0556522,0.809859155,164.5951543,860.3162606,56.7974419,345.717886,338.042102,0
3,5000,4.524342581,279.7462988,0.757197452,185.0880993,912.844426,58.7911688,363.3723133,525.036438,0
0,1000,10.4972676,174.755,1,34.76328333,204.9379225,0,0,55.761066,0.1
0,1500,7.554920313,249.8316667,1,94.70820743,535.6917223,0,0,59.153243,0.1
0,2000,5.62706747,339.900625,1,185.09365,975.9246375,0,0,71.259938,0.1
0,2500,4.321306431,451.765,1,302.39869,1508.683739,0,0,284.336509,0.1
0,3000,3.777183916,536.5075,1,389.0352522,1893.731236,0,0,510.731278,0.1
0,3500,3.310413081,657.1439286,1,522.7379644,2495.480244,0,0,986.991806,0.1
0,4000,2.878052388,798.7215625,1,688.4790634,3369.270105,0,0,1829.425159,0.1
0,4500,2.521082749,941.2975,1,856.0575432,4225.873213,0,0,2873.229641,0.1
0,5000,2.199261491,1118.3345,1,1115.663636,5866.171226,0,0,4642.872755,0.1
2,1000,13.94642551,160.4775,1,33.6333249,196.7521355,31.06994336,189.332276,33.786715,0.1
2,1500,13.45558344,161.7358333,1,30.57062641,169.2086426,26.19137274,158.5897203,36.644535,0.1
2,2000,11.66748807,185.15125,1,49.73789303,292.0009153,29.91655629,226.4734096,50.477768,0.1
2,2500,9.050331416,235.4295,1,99.39822886,616.7840935,19.89744868,189.3558595,123.18682,0.1
2,3000,7.002648539,308.18875,1,157.2198363,855.5326978,13.77980841,166.7213309,318.407753,0.1
2,3500,5.478431591,403.2932143,1,223.4140025,1092.332645,23.498403,228.8950856,601.490405,0.1
2,4000,4.47488769,487.2796875,1,315.8458541,1556.357963,9.0717478,166.5373827,1178.203442,0.1
2,4500,3.613513921,606.1897222,1,400.6261659,1757.561328,13.07763023,198.7563085,1896.65666,0.1
2,5000,2.992934642,750.17425,1,534.6665523,2250.089667,13.86134749,182.5132303,3240.92439,0.1
3,1000,13.94611035,157.405,1,28.28868807,151.9282185,25.96977109,146.3916076,45.138554,0
3,1500,13.78374018,160.1083333,1,35.12569226,215.2725123,31.73410477,203.5382922,20.842735,0
3,2000,11.80794366,183.526875,1,48.79403262,281.8588007,41.35083267,255.7313384,37.554027,0
3,2500,9.300034544,231.59,1,95.15855822,582.4714821,47.46173968,277.2458733,100.964789,0
3,3000,7.056617887,304.1441667,1,158.5553694,923.9870446,60.5122272,363.7422084,299.77741,0
3,10000,13.90961086,158.581,1,28.87278996,155.5756,25.8782696,147.9952289,106.088233,0
3,15000,12.24538454,177.5553333,1,41.62461254,255.03746,35.83334935,239.6733766,11578.35001,0
3,20000,5.938899985,363.7315,1,175.4274783,1259.860168,109.6127448,827.1063465,88749.84085,0
3,25000,2.927842936,730.1184,1,479.8273518,2860.752479,181.6003873,1108.325877,192539.6039,0
0,2500,13.80660235,132.68,1,2.967040088,15.10311558,0,0,72.893134,0.1
0,5000,8.710982333,212.596,1,56.34677573,343.2406794,0,0,113.291036,0.1
0,2500,13.80660235,132.68,1,2.967040088,15.10311558,0,0,64.404728,0.1
0,5000,8.710982333,212.596,1,56.34677573,343.2406794,0,0,122.340607,0.1
0,7500,5.486414633,346.5493333,1,186.9365017,1136.480985,0,0,2134.196892,0.1
0,10000,3.503019107,555.3795,1,365.1782941,1988.300856,0,0,10059.24224,0.1
0,12500,2.413805331,834.7268,1,627.8716467,2879.147166,0,0,33390.10518,0.1
0,2500,13.80660235,132.68,1,2.967040088,15.10311558,0,0,77.735739,0.1
0,3750,11.61460565,156.73,1,18.7686312,135.3763751,0,0,88.909827,0.1
0,5000,8.710982333,212.596,1,56.34677573,343.2406794,0,0,120.035024,0.1
0,6250,7.435343412,253.7766667,1,86.45070347,491.4249511,0,0,443.201874,0.1
0,2500,13.7867619,131.046,1,3.361089326,17.44945966,0,0,105.27643,0.1
0,3750,10.52137922,171.1942857,1,31.00954363,207.2125138,0,0,67.994579,0.1
0,5000,7.536628979,251.099,1,84.66096243,485.6968832,0,0,120.039306,0.1
0,6250,6.88266535,278.5125,1,117.1640551,673.9929551,0,0,430.871043,0.1
0,7500,4.924976918,405.0753333,1,254.7274016,1480.233137,0,0,2170.739582,0.1
0,8750,4.01009238,507.43,1,327.796086,1685.5902,0,0,3844.2542,0.1
0,10000,2.907661431,723.977,1,564.6273986,3016.266453,0,0,9916.856056,0.1
0,2500,26.84580488,120.354,1, Infinity, Infinity, Infinity, Infinity,29.318576,0.1
0,3750,26.71317342,118.16,1, Infinity, Infinity, Infinity, Infinity,40.503224,0.1
0,5000,26.70284825,118.845,1, Infinity, Infinity, Infinity, Infinity,58.232911,0.1
0,6250,25.97477885,122.1858333,1, Infinity, Infinity, Infinity, Infinity,20.524345,0.1
0,2500,26.84580488,120.354,1,0.442240164,1.214182784,0,0,20.285736,0.1
0,3750,26.71317342,118.16,1,0.444447076,1.14182084,0,0,9.336903,0.1
0,5000,26.70284825,118.845,1,0.606159553,2.349993375,0,0,14.563591,0.1
0,6250,25.97477885,122.1858333,1,2.577106092,14.57736746,0,0,15.381881,0.1
0,7500,20.11985764,159.4113333,1,24.44974697,185.8735708,0,0,544.39196,0.1
0,8750,13.00799103,247.6305882,1,80.38089521,589.3378119,0,0,1084.6063,0.1
0,10000,6.365318773,522.519,1,288.2833105,1729.08344,0,0,2242.155422,0.1
0,11250,4.240076619,788.7936364,1,485.4080707,2607.333306,0,0,5243.780596,0.1
0, 2500, 26.84580487561693, 120.354, 1.0, 0.442240163754445, 1.2141827842095458, 0.0, 0.0,11.090501000000017, 0.1
0, 3750, 26.713173421027182, 118.16, 1.0, 0.4444470756903115, 1.1418208400494625, 0.0, 0.0,5.582230000000024, 0.1
0, 5000, 26.702848247717615, 118.845, 1.0, 0.6061595533877324, 2.3499933747649653, 0.0, 0.0,8.08132000000003, 0.1
0, 6250, 25.999071583632563, 122.07166666666667, 1.0, 2.500315802269341, 14.485755753960671, 0.0, 0.0,13.969048999999943, 0.1
0, 7500, 20.11985764291121, 159.41133333333335, 1.0, 24.44974696500568, 185.8735708427491, 0.0, 0.0,476.1802640000126, 0.1
0, 8750, 12.804031470149638, 251.6670588235294, 1.0, 83.07809034878996, 605.0939584540938, 0.0, 0.0,1086.7734360095908, 0.1
2, 2500, 26.212881313682107, 128.372, 1.0, 6.85410205094918, 64.92730971587261, 6.355011509853385, 63.550115098533844,6.309858000000058, 0.1
2, 3750, 26.404932082246535, 126.51857142857143, 1.0, 6.418376338112202, 59.45103642424248, 5.923073906211709, 58.214600389074654,5.467537000000034, 0.1
2, 5000, 26.441042627619726, 129.212, 1.0, 8.630774505878996, 78.17510435206937, 7.910542952050696, 75.82706328266188,7.669183000000088, 0.1
2, 6250, 25.291071340287733, 134.84666666666666, 1.0, 11.790367716756261, 96.44441063532163, 8.839319679099493, 86.21033411689623,57.45744700000618, 0.1
2, 7500, 17.890285937565412, 191.09066666666666, 1.0, 46.69580877712338, 375.2577330584636, 19.33318207017585, 201.63067756459506,264.31161100002873, 0.1
2, 8750, 12.684230906382151, 268.8841176470588, 1.0, 97.29052107236086, 726.4334134134186, 19.179730561163097, 206.1359629617346,640.5699260026628, 0.1
4, 2500, 26.84580487561693, 120.354, 1.0, 0.442240163754445, 1.2141827842095458, 0.0, 0.0,249155.94259599995, 0.1
4, 3750, 26.713173421027182, 118.16, 1.0, 0.4444470756903115, 1.1418208400494625, 0.0, 0.0,560889.5579869994, 0.1
4, 5000, 26.702848247717615, 118.845, 1.0, 0.6061595533877324, 2.3499933747649653, 0.13440613532429513, 1.3440613532429513,1036301.4560730039, 0.1
4, 6250, 26.020565025791687, 121.97083333333333, 1.0, 2.440026204011088, 14.364655213212359, 1.870230069307954, 13.419380946878647,1807243.5272919985, 0.1
4, 2500, 13.940037545047206, 145.958, 1.0, Infinity, Infinity, Infinity, Infinity,259.5483840000003, 0.1
4, 3750, 13.750209407057758, 144.96714285714285, 1.0, Infinity, Infinity, Infinity, Infinity,465.5797539999998, 0.1
4, 5000, 12.417421788759901, 164.874, 1.0, Infinity, Infinity, Infinity, Infinity,286.15348799999714, 0.1
4, 6250, 10.72434270072187, 188.74583333333334, 1.0, Infinity, Infinity, Infinity, Infinity,566.1489440001377, 0.1
4, 7500, 7.237592257559281, 282.6326666666667, 1.0, Infinity, Infinity, Infinity, Infinity,1489.1209249997355, 0.1
4, 8750, 5.386985573814217, 379.3347058823529, 1.0, Infinity, Infinity, Infinity, Infinity,3511.9095940099573, 0.1
4, 10000, 3.960904363432762, 521.516, 1.0, Infinity, Infinity, Infinity, Infinity,5847.469365004565, 0.1
4, 11250, 3.247280199137498, 638.2068181818182, 1.0, Infinity, Infinity, Infinity, Infinity,12271.145494955497, 0.1
4, 12500, 2.5508157613155094, 820.9264, 1.0, Infinity, Infinity, Infinity, Infinity,22777.038931197516, 0.1
4, 2500, 13.940037545047206, 145.958, 1.0, 14.354328255257846, 59.10933756837599, 12.351925885319837, 55.270493773401675,77.43480999999983, 0.1
4, 3750, 13.798293387861031, 145.31714285714287, 1.0, 16.634496641767623, 67.54856269506762, 13.868164046988856, 62.08156800432133,61.58960500000009, 0.1
4, 5000, 12.233070751893791, 165.409, 1.0, 26.028778944174295, 123.27796827425065, 7.603180318207386, 59.63874471796598,104.26170700000058, 0.1
4, 6250, 11.072000146323173, 182.245, 1.0, 42.966348372985635, 248.66028296972075, 10.834336596393491, 97.68132823547775,479.8678269998034, 0.1
4, 7500, 7.500176720218987, 273.502, 1.0, 136.38867999887592, 935.8930465368787, 11.001108416000651, 129.72062948553153,1677.154323000684, 0.1
4, 8750, 5.463667738830325, 375.8205882352941, 1.0, 226.71965917905607, 1366.1742830814346, 12.260681714894748, 153.0933238707256,3852.194534999589, 0.1
4, 10000, 4.078191622836207, 504.1205, 1.0, 323.27808773491813, 1901.779477341745, 11.510383953213456, 152.14798619170392,7237.743257091909, 0.1
4, 11250, 3.2096663246089827, 644.9381818181819, 1.0, 442.99201866401495, 2241.6532360717933, 15.243387846648693, 189.15388998233848,13912.985349110495, 0.1
4, 12500, 2.5613113125114495, 834.0712, 1.0, 668.8828599917147, 3441.1814309447072, 17.783850650198648, 215.77317191501717,28088.904385197675, 0.1
5, 2500, 13.882307692307693, 130.0, 1.0, 2.180841900007321, 7.928035882057364, -0.024633988394534796, 0.0,67.72206099999995, 0.1
5, 3750, 11.15075912279144, 160.9, 1.0, 25.254758531842967, 162.89523573443978, 0.007285788315450625, 1.6627634660421544,73.800637, 0.1
5, 5000, 8.169314606546264, 230.116, 1.0, 73.37724385074269, 413.8273807056311, -0.39840535629289014, 0.002775485566710983,123.18348199997958, 0.1
5, 6250, 6.8254791808303805, 279.47, 1.0, 114.6006058594374, 650.7582415189637, -0.3699858086956287, 1.050483333401718,416.2045029998733, 0.1
5, 7500, 5.00804027362135, 396.75266666666664, 1.0, 246.67983841796212, 1471.9801171555353, 0.9429359862210914, 13.79676940004273,2158.067402998382, 0.1
5, 8750, 4.020425245763648, 500.36117647058825, 1.0, 342.55060610614305, 1942.3325992042617, 0.9721913207190964, 12.87549832277783,4189.611330003485, 0.1
5, 10000, 2.930938661918201, 714.336, 1.0, 566.6565111359641, 3173.3337684148432, -0.30754617583198496, 4.9687608173883815,9863.12217805802, 0.1
5, 11250, 2.524412024590626, 846.2204545454546, 1.0, 683.4632168005351, 3488.346948702795, -0.21948169419244445, 1.1169356313783836,18582.594343340337, 0.1
5, 12500, 2.3086945824283887, 978.6968, 1.0, 810.8455320502464, 3902.1922289690165, -0.2034056858333556, 1.111300025490075,29846.92504147283, 0.1
0, 2500, 13.910342382339794, 129.738, 1.0, 1.8664515212683848, 5.720382659205884, -0.03361945201756752, 0.06362343204448467,236.01995299999737, 0.1
0, 3750, 13.64028367552423, 130.53142857142856, 1.0, 4.994280958866188, 27.725401218732156, -0.4220031366853345, 1.2800296873293782,205.36555799999957, 0.1
0, 5000, 13.20946727314779, 142.681, 1.0, 11.231565443805453, 63.77548201126725, -1.2455867907458975, 9.275275792886388,398.0642050000256, 0.1
0, 6250, 12.811281879942086, 149.65, 1.0, 19.477747075532367, 119.37714532872724, -1.1658469841245518, 11.6755704026864,512.4730180000266, 0.1
0, 7500, 11.667896955503513, 177.91666666666666, 1.0, 37.570783383377304, 232.53155634688952, 0.16763342395768385, 46.56093666679556,753.3259920000103, 0.1
0, 8750, 11.029541718818331, 195.03823529411764, 1.0, 51.66576227899832, 326.6493075435676, 1.0757330412903032, 66.53499025105044,1147.9507690000578, 0.1
0, 10000, 10.154236218829011, 210.813, 1.0, 67.17839574503203, 416.49153450853896, 2.0937339773545016, 108.9079391484043,1461.5957799999617, 0.1
0, 11250, 9.69038329784659, 221.59363636363636, 1.0, 77.97899209083266, 470.52718706992033, 0.3659767865049862, 99.37131956124176,2461.751166998877, 0.1
0, 12500, 8.692466765140326, 250.49, 1.0, 100.85322595711752, 593.4737846412619, 8.48987739727664, 183.01176970250398,3221.310545004877, 0.1
0, 2500, 13.852518151257923, 130.294, 1.0, 2.5214328894678646, 10.390985346260916, 0.0, 0.0,213.5265909999985, 0.1
0, 3750, 13.533885688394072, 132.42, 1.0, 7.044032193919197, 37.80754321183533, 0.0, 0.0,174.10232100000013, 0.1
0, 5000, 12.82090684635564, 155.528, 1.0, 25.199772906152106, 159.9097457627007, 0.0, 0.0,335.4960770000116, 0.1
0, 6250, 11.973941212900765, 174.925, 1.0, 42.59161997362594, 266.9326539025052, 0.0, 0.0,457.5561260000212, 0.1
0, 7500, 10.830341901589355, 201.13, 1.0, 71.02179056519748, 471.65626373053317, 0.0, 0.0,589.4684600000253, 0.1
0, 8750, 10.09512432650156, 213.21941176470588, 1.0, 77.7835837876454, 490.0971834073398, 0.0, 0.0,897.0877740000607, 0.1
0, 2500, 13.786761900401387, 131.046, 1.0, 3.3610893259097088, 17.44945965680508, 0.0, 0.0,77.10008799999996, 0.1
5, 2500, 13.9659747151553, 269.094, 1.0, 192.66235302807854, 1103.223678264287, 187.39367072719634, 1077.6604395825236,98.15705699999984, 0.1
5, 3750, 13.920591314143609, 268.8442857142857, 1.0, 232.8605996743465, 1527.6747010089225, 226.87161661267476, 1499.0504088200346,80.6385870000001, 0.1
5, 5000, 12.775061402341887, 308.213, 1.0, 254.84133620294168, 1572.0276807385824, 246.48276199633386, 1530.2908424141415,114.59147499999992, 0.1
5, 6250, 11.284143821606595, 319.8175, 1.0, 217.36877862165235, 1223.036576010542, 204.60901515892755, 1164.122873647248,487.5798710004093, 0.1
5, 7500, 6.361701115110461, 574.3526666666667, 1.0, 520.0754686417841, 3229.004538559713, 410.68774742406623, 2818.2397324019043,924.757769001183, 0.1
5, 8750, 4.143054668607405, 920.2076470588236, 1.0, 946.0856572173806, 5577.510543261236, 698.7601789428812, 4375.778721981373,3588.2727040074756, 0.1
6, 2500, 13.92055959571059, 129.808, 1.0, 1.9719378615305252, 6.680794017271431, Infinity, 6.680794017271431,152.23524700000021, 0.1
6, 3750, 13.589180968933306, 131.5142857142857, 1.0, 5.952392559268453, 36.165235708267545, Infinity, 36.165235708267545,300.2412690000001, 0.1
6, 5000, 10.659163256025467, 175.92, 1.0, 34.989678449159236, 223.65762556066318, Infinity, 223.65762556066318,221.51436699999937, 0.1
6, 6250, 9.48341624183773, 202.5325, 1.0, 62.071066871750006, 393.3383309357967, Infinity, 393.3383309357967,653.1475089996798, 0.1
6, 7500, 6.700178281792469, 298.404, 1.0, 150.1169412084037, 911.69540451392, Infinity, 911.69540451392,1426.2526879995903, 0.1
6, 8750, 5.0571375761345365, 400.9929411764706, 1.0, 238.89997982316544, 1427.7429148749354, Infinity, 1427.7429148749354,3256.383393009336, 0.1
6, 10000, 3.1754991564243245, 663.5445, 1.0, 466.2362883256459, 2609.012879527553, Infinity, 2609.012879527553,7626.743978998661, 0.1
6, 11250, 2.8702784598505824, 739.5386363636363, 1.0, 565.2936380925822, 2925.9727557529795, Infinity, 2925.9727557529795,14627.602275104655, 0.1
6, 12500, 2.3698634772904543, 981.0236, 1.0, 782.5110962562657, 3853.021290418395, Infinity, 3853.021290418395,24226.331292376686, 0.1
6, 2500, 13.92055959571059, 129.808, 1.0, 1.9719378615305252, 6.680794017271431, 0.0991204529946768, 6.680794017271431,108.72488400000024, 0.1
6, 3750, 13.589180968933306, 131.5142857142857, 1.0, 5.952392559268453, 36.165235708267545, 0.3412489607648288, 36.165235708267545,60.96353999999974, 0.1
6, 5000, 10.659163256025467, 175.92, 1.0, 34.989678449159236, 223.65762556066318, -2.2839789890549516, 223.65762556066318,77.2612759999999, 0.1
6, 6250, 9.48341624183773, 202.5325, 1.0, 62.071066871750006, 393.3383309357967, -1.6808724576450051, 393.3383309357967,213.52355099993798, 0.1
6, 2500, 13.92055959571059, 129.808, 1.0, 1.9719378615305252, 6.680794017271431, 0.0991204529946768, 1.056183469925708,103.62802600000042, 0.1
6, 3750, 13.589180968933306, 131.5142857142857, 1.0, 5.952392559268453, 36.165235708267545, 0.3412489607648288, 6.736850019501258,54.34243499999986, 0.1
6, 5000, 10.659163256025467, 175.92, 1.0, 34.989678449159236, 223.65762556066318, -2.2839789890549516, 8.673352550838812,71.57679699999976, 0.1
6, 6250, 9.48341624183773, 202.5325, 1.0, 62.071066871750006, 393.3383309357967, -1.6808724576450051, 19.700529037236887,212.539211999957, 0.1
6, 7500, 6.700178281792469, 298.404, 1.0, 150.1169412084037, 911.69540451392, -2.2327180998297806, 27.919911526202633,1299.8076180009484, 0.1
